case_key,case_id,case_name,application_numbers,application_numbers_count,primary_application_number,judgment_date_raw,judgment_year,hudoc_itemid,hudoc_importance_level,hudoc_importance_bucket,is_key_case,convention_articles,keywords,respondent_states,summary_text,citation_example,all_citation_variants_count,snapshots_count,guides_count,guide_ids,guide_titles,first_seen_snapshot_timestamp,last_seen_snapshot_timestamp,first_seen_snapshot_pdf,last_seen_snapshot_pdf,hudoc_match_status,hudoc_match_method,hudoc_query_value,hudoc_query_result_count,hudoc_docname,hudoc_appno,hudoc_doctype,hudoc_languageisocode,hudoc_kpdate,hudoc_kpdateastext,hudoc_originatingbody,hudoc_ecli,hudoc_conclusion
apps:44319/98,44319/98,O.V.R. v. Russia (dec.),44319/98,1,44319/98,,2001,001-5846,1,,,11|11-1,,RUS,,"O.V.R. v. Russia (dec.), no. 44319/98, ECHR 2001-V",1,4,1,684d373b17e9,Article 11,20230923090652,20251210133318,20230923090652__guide_art_11_eng.pdf,20251210133318__guide_art_11_eng.pdf,matched,exact_application_set,44319/98,5,O.V.R. v. RUSSIA,44319/98,HEDEC,ENG,2001-04-03T00:00:00,03/04/2001 00:00:00,6,ECLI:CE:ECHR:2001:0403DEC004431998,Inadmissible
name:o v the united kingdom::1987,,O. v. the United Kingdom,,0,,8 July 1987,1987,001-57551,2,,,6|6-1|8|8-1|13,,GBR,,"O. v. the United Kingdom, 8 July 1987, Series A no. 120",1,7,1,99cd2ce32cf8,Article 8,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_name_and_year,O. v. the United Kingdom,33,CASE OF O. v. THE UNITED KINGDOM,9276/81,HEJUD,ENG,1987-07-08T00:00:00,08/07/1987 00:00:00,15,ECLI:CE:ECHR:1987:0708JUD000927681,Violation of Art. 6-1;No violation of Art. 8;Not necessary to examine Art. 13;Just satisfaction reserved
apps:14902/04,14902/04,OAO Neftyanaya Kompaniya Yukos v. Russia,14902/04,1,14902/04,20 September 2011,2011,001-106308,2,,,6|6-1|6-3|6-3-b|6-1+6-3-b|14|14+P1-1|P1-1|P1-1-2|P1-1-1|18|18+P1-1|35|35-1|35-2|35-2-b|41,,RUS,,"OAO Neftyanaya Kompaniya Yukos v. Russia, no. 14902/04, 20 September 2011",1,25,4,0faa41c7c031|154b01c3289a|1b1f8de345be|4026b1621d4a,Article 1 Protocol 1|Article 18|Article 34/35|Article 6 Criminal,20230627221844,20260217143525,20230627221844__Admissibility_guide_ENG.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,14902/04,20,CASE OF OAO NEFTYANAYA KOMPANIYA YUKOS v. RUSSIA,14902/04,HEJUD,ENG,2011-09-20T00:00:00,20/09/2011 00:00:00,4,ECLI:CE:ECHR:2011:0920JUD001490204,Preliminary objection dismissed (non-exhaustion of domestic remedies);Violation of Art. 6-1+6-3-b;Violation of P1-1;No violation of P1-1;No violation of Art. 14+P1-1;No violation of Art. 18+P1-1;Just satisfaction reserved
apps:35036/97,35036/97,Oates v. Poland (dec.),35036/97,1,35036/97,11 May 2000,2000,001-5400,4,,,5|5-1-f|37|37-1-b,,POL,,"Oates v. Poland (dec.), no. 35036/97, 11 May 2000",1,4,1,0faa41c7c031,Article 18,20230923100034,20250403142625,20230923100034__guide_art_18_eng.pdf,20250403142625__guide_art_18_eng.pdf,matched,exact_application_set,35036/97,2,OATES v. POLAND,35036/97,HEDEC,ENG,2000-09-07T00:00:00,07/09/2000 00:00:00,7,ECLI:CE:ECHR:2000:0907DEC003503697,Struck out of the list
name:obermeier v austria::1990,,Obermeier v. Austria,,0,,28 June 1990,1990,001-57631,3,,,35|35-1|6|6-1|13|14|41,,AUT,,"Obermeier v. Austria, 28 June 1990, Series A no. 179",1,4,1,96d370a07ab1,Article 6 Civil,20240218053355,20260217135653,20240218053355__guide_art_6_civil_eng.pdf,20260217135653__guide_art_6_civil_eng.pdf,matched,exact_name_and_year,Obermeier v. Austria,4,CASE OF OBERMEIER v. AUSTRIA,11761/85,HEJUD,ENG,1990-06-28T00:00:00,28/06/1990 00:00:00,9,ECLI:CE:ECHR:1990:0628JUD001176185,Preliminary objection rejected (non-exhaustion of domestic remedies);Violation of Art. 6-1;Not necessary to examine Art. 13 and 14;Non-pecuniary damage - financial award;Costs and expenses award - domestic proceedings;Costs and expenses award - Convention proceedings
name:oberschlick v austria no 1::1991,,Oberschlick v. Austria (no. 1),,0,,23 May 1991,1991,001-57716,2,,,6|6-1|10|10-1|10-2|41,,AUT,,"Oberschlick v. Austria (no. 1), 23 May 1991, Series A no. 204",1,11,2,1900da194ee4|4026b1621d4a,Article 10|Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_name_and_year,Oberschlick v. Austria (no. 1),2,CASE OF OBERSCHLICK v. AUSTRIA,11662/85,HEJUD,ENG,1991-05-23T00:00:00,23/05/1991 00:00:00,15,ECLI:CE:ECHR:1991:0523JUD001166285,Preliminary objection rejected (six month period);Violation of Art. 6-1;Violation of Art. 10;Pecuniary damage - financial award;Non-pecuniary damage - finding of violation sufficient;Costs and expenses award - domestic proceedings;Costs and expenses award - Convention proceedings
name:oberschlick v austria no 2::1997,,Oberschlick v. Austria (no. 2),,0,,1 July 1997,1997,001-58044,3,,,10|10-1|10-2|41,,AUT,,"Oberschlick v. Austria (no. 2), 1 July 1997, Reports of Judgments and Decisions 1997-IV",1,5,1,1900da194ee4,Article 10,20230912000014,20250918162301,20230912000014__guide_art_10_eng.pdf,20250918162301__guide_art_10_eng.pdf,matched,exact_name_and_year,Oberschlick v. Austria (no. 2),6,CASE OF OBERSCHLICK v. AUSTRIA (No. 2),20834/92,HEJUD,ENG,1997-07-01T00:00:00,01/07/1997 00:00:00,9,ECLI:CE:ECHR:1997:0701JUD002083492,Violation of Art. 10;Pecuniary damage - financial award;Costs and expenses partial award - domestic proceedings;Costs and expenses partial award - Convention proceedings
apps:257/12,257/12,Objective Television and Radio Broadcasting Company and Others v. Azerbaijan,257/12,1,257/12,18 February 2025,2025,001-241829,3,,,39|10|10-1|10-2|41,,AZE,,"Objective Television and Radio Broadcasting Company and Others v. Azerbaijan, no. 257/12, 18 February 2025",1,1,1,1900da194ee4,Article 10,20250918162301,20250918162301,20250918162301__guide_art_10_eng.pdf,20250918162301__guide_art_10_eng.pdf,matched,exact_application_set,257/12,3,CASE OF OBJECTIVE TELEVISION AND RADIO BROADCASTING COMPANY AND OTHERS v. AZERBAIJAN,257/12,HEJUD,ENG,2025-02-18T00:00:00,18/02/2025 00:00:00,6,ECLI:CE:ECHR:2025:0218JUD000025712,Struck out of the list (Art. 39) Friendly settlements;(Art. 39) Friendly settlement;Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom to impart information);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:58954/09,58954/09,Obote v. Russia,58954/09,1,58954/09,19 November 2019,2019,001-198482,4,,,11|11-1,,RUS,,"Obote v. Russia, no. 58954/09, 19 November 2019",1,18,3,154b01c3289a|684d373b17e9|b8a991ab1181,Article 11|Article 34/35|Mass protests,20230627221844,20251210133318,20230627221844__Admissibility_guide_ENG.pdf,20251210133318__guide_art_11_eng.pdf,matched,exact_application_set,58954/09,3,CASE OF OBOTE v. RUSSIA,58954/09,HEJUD,ENG,2019-11-19T00:00:00,19/11/2019 00:00:00,6,ECLI:CE:ECHR:2019:1119JUD005895409,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly)
name:observer and guardian v the united kingdom::1991,,Observer and Guardian v. the United Kingdom,,0,,26 November 1991,1991,001-57705,2,,,10|10-1|10-2|14+10|14|13|41,,GBR,,"Observer and Guardian v. the United Kingdom, 26 November 1991, Series A no. 216",1,5,1,1900da194ee4,Article 10,20230912000014,20250918162301,20230912000014__guide_art_10_eng.pdf,20250918162301__guide_art_10_eng.pdf,matched,exact_name_and_year,Observer and Guardian v. the United Kingdom,8,CASE OF OBSERVER AND GUARDIAN v. THE UNITED KINGDOM,13585/88,HEJUD,ENG,1991-11-26T00:00:00,26/11/1991 00:00:00,15,ECLI:CE:ECHR:1991:1126JUD001358588,Violation of Art. 10;No violation of Art. 13 or 14+10;Costs and expenses partial award - domestic proceedings;Costs and expenses award - Convention proceedings
apps:425/03,425/03,Obst v. Germany,425/03,1,425/03,23 September 2010,2010,001-100464,3,,,8|8-1,,DEU,,"Obst v. Germany, no. 425/03, 23 September 2010",1,11,2,2fbc08fc30bd|cfca8cb0bbc6,Article 9|Social rights,20230923081110,20251122212600,20230923081110__guide_art_9_eng.pdf,20251122212600__guide_art_9_eng.pdf,matched,exact_application_set,425/03,9,CASE OF OBST v. GERMANY,425/03,HEJUD,ENG,2010-09-23T00:00:00,23/09/2010 00:00:00,23,ECLI:CE:ECHR:2010:0923JUD000042503,No violation of Art. 8
apps:34736/03,34736/03,Obukhova v. Russia,34736/03,1,34736/03,8 January 2009,2009,001-90468,3,,,10|10-1|10-2|41,,RUS,,"Obukhova v. Russia, no. 34736/03, 8 January 2009",1,5,1,1900da194ee4,Article 10,20230912000014,20250918162301,20230912000014__guide_art_10_eng.pdf,20250918162301__guide_art_10_eng.pdf,matched,exact_application_set,34736/03,6,CASE OF OBUKHOVA v. RUSSIA,34736/03,HEJUD,ENG,2009-01-08T00:00:00,08/01/2009 00:00:00,4,ECLI:CE:ECHR:2009:0108JUD003473603,Violation of Art. 10;Non-pecuniary damage - award
apps:33675/04,33675/04,Ocak v. Turkey,33675/04,1,33675/04,19 January 2010,2010,001-96791,4,,,,,TUR,,"Ocak v. Turkey, no. 33675/04, 19 January 2010",1,4,1,e751e8063f8b,Environment,20230923165352,20251212192207,20230923165352__guide_environment_eng.pdf,20251212192207__guide_environment_eng.pdf,matched,exact_application_set,33675/04,8,CASE OF OCAK v. TURKEY,33675/04,HEJUD,ENG,2010-01-19T00:00:00,19/01/2010 00:00:00,5,ECLI:CE:ECHR:2010:0119JUD003367504,Violation of P1-1
apps:46221/99,46221/99,Öcalan v. Turkey [GC],46221/99,1,46221/99,,2005,001-69022,1,,,2|2-1|3|5|5-1|5-1-c|5-3|5-4|6|6+6-3|6-1|6-3|6-3-b|6-3-c|14|14+2|34|35|35-1|41|46|46-2,,TUR,,"Öcalan v. Turkey [GC], no. 46221/99, ECHR 2005-IV",4,33,7,154b01c3289a|1d874b186d3e|22935893a6e6|4026b1621d4a|7a059e452dbd|7ff3d5fc46dd|ed0ed05ac958,Article 1|Article 34/35|Article 46|Article 5|Article 6 Criminal|Prisoners' rights|Terrorism,20230627221844,20260217143525,20230627221844__Admissibility_guide_ENG.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,46221/99,27,CASE OF ÖCALAN v. TURKEY,46221/99,HEJUD,ENG,2005-05-12T00:00:00,12/05/2005 00:00:00,8,ECLI:CE:ECHR:2005:0512JUD004622199,Preliminary objection dismissed (Article 35-1 - Exhaustion of domestic remedies);Violation of Article 5 - Right to liberty and security (Article 5-4 - Review of lawfulness of detention;Take proceedings);No violation of Article 5 - Right to liberty and security (Article 5-1 - Procedure prescribed by law;Article 5-1-c - Bringing before competent legal authority);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention;Article 5-3 - Brought promptly before judge or other officer);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing;Adversarial trial;Equality of arms;Impartial tribunal;Independent tribunal);Violation of Article 6+6-3 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing) (Article 6-3-b - Adequate facilities;Adequate time;Article 6-3-c - Defence through legal assistance;Article 6-3 - Rights of defence;Article 6 - Right to a fair trial);No violation of Article 2 - Right to life (Article 2-1 - Death penalty) (Substantive aspect);No violation of Article 14+2 - Prohibition of discrimination (Article 14 - Discrimination) (Article 2-1 - Death penalty;Article 2 - Right to life);No violation of Article 3 - Prohibition of torture (Article 3 - Inhuman punishment) (Substantive aspect);No violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment) (Substantive aspect);No violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment) (Substantive aspect);No violation of Article 34 - Individual applications (Article 34 - Hinder the exercise of the right of application);Non-pecuniary damage - finding of violation sufficient (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:5980/07,5980/07,Öcalan v. Turkey (dec.),5980/07,1,5980/07,6 July 2010,2010,001-99978,3,,,6|6-1|35|35-3|46|46-2,,TUR,,"Öcalan v. Turkey (dec.), no. 5980/07, 6 July 2010",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,5980/07,4,ÖCALAN c. TURQUIE,5980/07,HFDEC,FRE,2010-07-06T00:00:00,06/07/2010 00:00:00,5,ECLI:CE:ECHR:2010:0706DEC000598007,Irrecevable
apps:19681/92,19681/92,Öcalan v. Turkey (no. 2),19681/92,1,19681/92,5 June 2001,2001,001-59494,4,,,6|6-1|41|P1-1|P1-1-1|P1-1-2,,TUR,,"Öcalan v. Turkey (no. 2), no. 19681/92, 5 June 2001",1,3,1,41c295afbaa0,Article 7,20230923043629,20250604140804,20230923043629__guide_art_7_eng.pdf,20250604140804__guide_art_7_eng.pdf,matched,exact_application_set,19681/92,5,CASE OF KAMIL ÖZTÜRK v. TURKEY (No. 2),19681/92,HEJUD,ENG,2001-06-05T00:00:00,05/06/2001 00:00:00,4,ECLI:CE:ECHR:2001:0605JUD001968192,Violation of P1-1;Not necessary to examine Art. 6-1;Pecuniary damage - financial award;Non-pecuniary damage - claim dismissed;Costs and expenses partial award - Convention proceedings
apps:24069/03,24069/03,Öcalan v. Turkey (no. 2),24069/03,1,24069/03,18 March 2014,2014,001-142087,2,,,3|7|7-1|8|8-1|8-2|35|41,,TUR,,"Öcalan v. Turkey (no. 2), nos. 24069/03 and 3 others, 18 March 2014",1,13,3,1d874b186d3e|7ff3d5fc46dd|99cd2ce32cf8,Article 8|Prisoners' rights|Terrorism,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,legacy_identifier_exact_name_and_year,24069/03 || docname_raw:Öcalan v. Turkey (no. 2) || text_clean:Öcalan v. Turkey (no. 2),53,CASE OF ÖCALAN v. TURKEY (No. 2) [Extracts],24069/03;197/04;6201/06;10464/07,HEJUD,ENG,2014-03-18T00:00:00,18/03/2014 00:00:00,5,ECLI:CE:ECHR:2014:0318JUD002406903,Remainder inadmissible;Violation of Article 3 - Prohibition of torture (Article 3 - Inhuman treatment) (Substantive aspect);No violation of Article 3 - Prohibition of torture (Article 3 - Inhuman treatment) (Substantive aspect);No violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for family life);No violation of Article 7 - No punishment without law (Article 7-1 - Nulla poena sine lege);Violation of Article 3 - Prohibition of torture (Article 3 - Degrading punishment;Inhuman punishment) (Substantive aspect);Pecuniary and non-pecuniary damage - finding of violation sufficent
apps:35557/03,35557/03,O'Carroll v. the United Kingdom,35557/03,1,35557/03,15 March 2005,2005,001-68690,4,,,7|6,,GBR,,"O'Carroll v. the United Kingdom, no. 35557/03, 15 March 2005",1,3,1,41c295afbaa0,Article 7,20230923043629,20250604140804,20230923043629__guide_art_7_eng.pdf,20250604140804__guide_art_7_eng.pdf,matched,exact_application_set,35557/03,1,O'CARROLL v. THE UNITED KINGDOM,35557/03,HEDEC,ENG,2005-03-15T00:00:00,15/03/2005 00:00:00,7,ECLI:CE:ECHR:2005:0315DEC003555703,Inadmissible
apps:14507/07,14507/07,Occhetto v. Italy (dec.),14507/07,1,14507/07,12 November 2013,2013,001-117163,4,,,P1-3,,ITA,,"Occhetto v. Italy (dec.), no. 14507/07, 12 November 2013",1,7,2,0bd62693ae9f|d24a9ac722de,Article 3 Protocol 1|ECHR / EU,20230923144330,20251220163343,20230923144330__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,matched,exact_application_set,14507/07,7,OCCHETTO c. ITALIE,14507/07,HFCOM,FRE,2013-02-12T00:00:00,12/02/2013 00:00:00,,,
apps:21318/93,21318/93,Ochensberger v. Austria,21318/93,1,21318/93,2 September 1994,1994,001-1921,4,,,6|6-3-a|6-3-d|10|10-1|10-2|17,,AUT,,"Ochensberger v. Austria, no. 21318/93, Commission decision of 2 September 1994",1,5,1,726c25db1ffb,Article 17,20230923094714,20251128040131,20230923094714__guide_art_17_eng.pdf,20251128040131__guide_art_17_eng.pdf,matched,exact_application_set,21318/93,1,OCHENSBERGER v. AUSTRIA,21318/93,HEDEC,ENG,1994-09-02T00:00:00,02/09/1994 00:00:00,1,ECLI:CE:ECHR:1994:0902DEC002131893,Inadmissible
apps:14142/15,14142/15,Ochigava v. Georgia,14142/15,1,14142/15,16 February 2023,2023,001-223023,3,,,3|41,,GEO,,"Ochigava v. Georgia, no. 14142/15, 16 February 2023",1,10,2,7ff3d5fc46dd|acdaf72cea98,Article 3|Prisoners' rights,20230911235803,20251224191756,20230911235803__guide_art_3_eng.pdf,20251224191756__guide_art_3_eng.pdf,matched,exact_application_set,14142/15,6,CASE OF OCHIGAVA v. GEORGIA,14142/15,HEJUD,ENG,2023-02-16T00:00:00,16/02/2023 00:00:00,23,ECLI:CE:ECHR:2023:0216JUD001414215,Violation of Article 3 - Prohibition of torture (Article 3 - Effective investigation) (Procedural aspect);Violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment;Torture) (Substantive aspect);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:46771/99,46771/99,Öçkan and Others v. Turkey,46771/99,1,46771/99,28 March 2006,2006,001-72911,4,,,2|6|6-1|8|8-1|13|29|29-3|41,,TUR,,"Öçkan and Others v. Turkey, no. 46771/99, 28 March 2006",1,4,1,e751e8063f8b,Environment,20230923165352,20251212192207,20230923165352__guide_environment_eng.pdf,20251212192207__guide_environment_eng.pdf,matched,exact_application_set,46771/99,6,CASE OF ÖÇKAN AND OTHERS v. TURKEY,46771/99,HEJUD,ENG,2006-03-28T00:00:00,28/03/2006 00:00:00,5,ECLI:CE:ECHR:2006:0328JUD004677199,Violation of Art. 8;Violation of Art. 6;Not necessary to examine Art. 2;Not necessary to examine Art. 13;Non-pecuniary damage - financial award;Costs and expenses partial award - domestic proceedings;Costs and expenses partial award - Convention proceedings
apps:26581/17|31024/17,26581/17|31024/17,Oddone and Pecci v. San Marino,26581/17|31024/17,2,26581/17,17 October 2019,2019,001-196680,4,,,6|6+6-3-d|6-1|6-3-d,,SMR,,"Oddone and Pecci v. San Marino, nos. 26581/17 and 31024/17, 17 October 2019",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,26581/17|31024/17,6,CASE OF ODDONE AND PECCI v. SAN MARINO,26581/17;31024/17,HEJUD,ENG,2019-10-17T00:00:00,17/10/2019 00:00:00,4,ECLI:CE:ECHR:2019:1017JUD002658117,Violation of Article 6+6-3-d - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing) (Article 6 - Right to a fair trial;Article 6-3-d - Examination of witnesses)
apps:42326/98,42326/98,Odièvre v. France [GC],42326/98,1,42326/98,,2003,001-60935,1,,,8|8-1|14+8|14|35|35-1,,FRA,,"Odièvre v. France [GC], no. 42326/98, ECHR 2003-III",1,12,2,99cd2ce32cf8|d5256ad78e38,Article 8|Data protection,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,42326/98,7,CASE OF ODIEVRE v. FRANCE,42326/98,HEJUD,ENG,2003-02-13T00:00:00,13/02/2003 00:00:00,8,ECLI:CE:ECHR:2003:0213JUD004232698,Preliminary objection rejected (non-exhaustion);No violation of Art. 8;No violation of Art. 14+8
apps:16667/10,16667/10,O'Donnell v. the United Kingdom,16667/10,1,16667/10,7 April 2015,2015,001-153474,4,,,6|6-1,,GBR,,"O'Donnell v. the United Kingdom, no. 16667/10, 7 April 2015",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,16667/10,2,CASE OF O'DONNELL v. THE UNITED KINGDOM,16667/10,HEJUD,ENG,2015-04-07T00:00:00,07/04/2015 00:00:00,7,ECLI:CE:ECHR:2015:0407JUD001666710,No violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing)
apps:34848/07,34848/07,O'Donoghue and Others v. the United Kingdom,34848/07,1,34848/07,,2010,001-102266,1,,,9|9-1|12|14|14+9|14+12|41,,GBR,,"O'Donoghue and Others v. the United Kingdom, no. 34848/07, ECHR 2010 (extracts)",2,13,3,1e58f64bfb7a|e12c697e461c|e19a063de5b3,Article 12|Article 14|Immigration,20230923091656,20251122094224,20230923091656__guide_art_12_eng.pdf,20251122094224__guide_immigration_eng.pdf,matched,exact_application_set,34848/07,17,CASE OF O'DONOGHUE AND OTHERS v. THE UNITED KINGDOM,34848/07,HEJUD,ENG,2010-12-14T00:00:00,14/12/2010 00:00:00,7,ECLI:CE:ECHR:2010:1214JUD003484807,Remainder inadmissible;Violation of Art. 12;Violation of Art. 14+12;Violation of Art. 14+9;Pecuniary and non-pecuniary damage - award
name:oerlemans v the netherlands::1991,,Oerlemans v. the Netherlands,,0,,27 November 1991,1991,001-57706,3,,,6|6-1,,NLD,,"Oerlemans v. the Netherlands, 27 November 1991, Series A no. 219",1,4,1,96d370a07ab1,Article 6 Civil,20240218053355,20260217135653,20240218053355__guide_art_6_civil_eng.pdf,20260217135653__guide_art_6_civil_eng.pdf,matched,exact_name_and_year,Oerlemans v. the Netherlands,4,CASE OF OERLEMANS v. THE NETHERLANDS,12565/86,HEJUD,ENG,1991-11-27T00:00:00,27/11/1991 00:00:00,9,ECLI:CE:ECHR:1991:1127JUD001256586,No violation of Art. 6-1
